event_id;split
2908;test
2909;train
2910;test
2911;train
2912;validation
2913;train
2914;validation
2915;train
2916;validation
2917;train
2918;train
2919;train
2920;train
2921;train
2922;test
2923;validation
2924;train
2925;test
2926;train
2927;train
2928;train
2929;train
2930;train
2931;train
2932;train
2933;validation
2934;train
2935;train
2936;train
2937;train
2938;train
2939;test
2940;train
2941;train
2942;test
2943;train
2944;validation
2945;train
2946;train
2947;train
2948;train
2949;train
2950;test
2951;train
2952;train
2953;validation
2954;validation
2955;train
2956;test
2957;train
2958;train
2959;validation
2960;validation
2961;validation
2962;validation
2963;test
2964;train
2965;validation
2966;train
2967;train
2968;test
2969;train
2970;train
2971;train
2972;train
2973;train
2974;train
2975;validation
2976;train
2977;train
2978;train
2979;train
2980;train
2981;validation
2982;train
2983;train
2984;test
2985;train
2986;train
2987;validation
2988;train
2989;train
2990;test
2991;train
2992;train
2993;test
2994;train
2995;validation
2996;train
2997;train
2998;validation
2999;validation
3000;train
3001;train
3002;train
3003;train
3004;test
3005;train
3006;validation
3007;validation
3008;train
3009;test
3010;train
3011;train
3012;validation
3013;train
3014;test
3015;train
3016;train
3017;validation
3018;train
3019;train
3020;train
3021;train
3022;train
3023;train
3024;test
3025;train
3026;train
3027;train
3028;train
3029;validation
3030;train
3031;train
3032;train
3033;train
3034;test
3035;validation
3036;test
3037;train
3038;validation
3039;train
3040;train
3041;train
3042;train
3043;train
3044;validation
3045;test
3046;train
3047;train
3048;validation
3049;train
3050;train
3051;train
3052;train
3053;validation
3054;train
3055;train
3056;train
3057;test
3058;train
3059;validation
3060;test
3061;validation
3062;train
3063;validation
3064;validation
3065;train
3066;train
3067;train
3068;test
3069;train
3070;train
3071;train
3072;train
3073;train
3074;train
3075;train
3076;train
3077;validation
3078;train
3079;train
3080;test
3081;validation
3082;train
3083;test
3084;validation
3085;train
3086;train
3087;train
3088;train
3089;train
3090;train
3091;train
3092;train
3093;train
3094;train
3095;validation
3096;train
3097;test
3098;train
3099;train
3100;train
3101;validation
3102;train
3103;train
3104;train
3105;train
3106;train
3107;train
3108;train
3109;train
3110;train
3111;train
3112;train
3113;train
3114;train
3115;train
3116;validation
3117;test
3118;train
3119;train
3120;test
3121;train
3122;train
3123;train
3124;train
3125;train
3126;train
3127;test
3128;validation
3129;train
3130;train
3131;train
3132;train
3133;test
3134;train
3135;train
3136;train
3137;train
3138;train
3139;train
3140;train
3141;train
3142;train
3143;train
3144;train
3145;train
3146;train
3147;test
3148;train
3149;train
3150;train
3151;train
3152;train
3153;train
3154;train
3155;train
3156;train
3157;validation
3158;train
3159;validation
3160;validation
3161;validation
3162;train
3163;train
3164;train
3165;test
3166;train
3167;train
3168;test
3169;test
3170;train
3171;validation
3172;train
3173;train
3174;train
3175;train
3176;train
3177;train
3178;train
3179;train
3180;validation
3181;train
3182;train
3183;train
3184;test
3185;train
3186;train
3187;train
3188;train
3189;train
3190;test
3191;train
3192;test
3193;train
3194;train
3195;validation
3196;train
3197;train
3198;train
3199;validation
3200;train
3201;validation
3202;validation
3203;train
3204;train
3205;train
3206;test
3207;train
3208;validation
3209;train
3210;train
3211;train
3212;validation
3213;test
3214;train
3215;train
3216;test
3217;train
3218;train
3219;test
3220;test
3221;train
3222;train
3223;train
3224;train
3225;test
3226;validation
3227;train
3228;train
3229;train
3230;validation
3231;test
3232;test
3233;train
3234;test
3235;train
3236;train
3237;train
3238;train
3239;validation
3240;validation
3241;train
3242;validation
3243;train
3244;train
3245;validation
3246;train
3247;train
3248;test
3249;train
3250;train
3251;validation
3252;train
3253;train
3254;train
3255;test
3256;test
3257;validation
3258;train
3259;validation
3260;validation
3261;train
3262;train
3263;train
3264;validation
3265;train
3266;train
3267;train
3268;test
3269;train
3270;train
3271;train
3272;train
3273;validation
3274;validation
3275;train
3276;train
3277;train
3278;train
3279;validation
3280;train
3281;train
3282;validation
3283;train
3284;test
3285;train
3286;test
3287;train
3288;train
3289;train
3290;train
3291;train
3292;train
3293;train
3294;train
3295;train
3296;train
3297;train
3298;test
3299;test
3300;train
3301;test
3302;train
3303;train
3304;train
3305;train
3306;train
3307;validation
3308;test
3309;train
3310;validation
3311;validation
3312;train
3313;train
3314;train
3315;test
3316;train
3317;train
3318;train
3319;test
3320;train
3321;train
3322;test
3323;validation
3324;test
3325;train
3326;validation
3327;train
3328;train
3329;train
3330;test
3331;train
3332;validation
3333;test
3334;train
3335;train
3336;test
3337;train
3338;validation
3339;validation
3340;train
3341;train
3342;test
3343;train
3344;train
3345;train
3346;test
3347;train
3348;train
3349;train
3350;train
3351;validation
3352;train
3353;train
3354;train
3355;train
3356;train
3357;test
3358;train
3359;train
3360;train
3361;train
3362;test
3363;train
3364;train
3365;train
3366;train
3367;train
3368;train
3369;test
3370;train
3371;train
3372;train
3373;train
3374;train
3375;test
3376;validation
3377;validation
3378;train
3379;train
3380;train
3381;train
3382;train
3383;train
3384;train
3385;test
3386;validation
3387;test
3388;train
3389;test
3390;test
3391;train
3392;validation
3393;train
3394;train
3395;test
3396;train
3397;train
3398;test
3399;train
3400;train
3401;train
3402;train
3403;train
3404;validation
3405;train
3406;validation
3407;validation
3408;validation
3409;train
3410;train
3411;train
3412;train
3413;test
3414;validation
3415;train
3416;train
3417;validation
3418;train
3419;test
3420;train
3421;train
3422;train
3423;train
3424;train
3425;train
3426;train
3427;validation
3428;train
3429;train
3430;validation
3431;validation
3432;train
3433;test
3434;validation
3435;train
3436;train
3437;train
3438;train
3439;train
3440;train
3441;train
3442;train
3443;train
3444;train
3445;train
3446;train
3447;validation
3448;validation
3449;train
3450;train
3451;train
3452;test
3453;test
3454;train
3455;validation
3456;train
3457;train
3458;test
3459;train
3460;test
3461;train
3462;train
3463;test
3464;test
3465;train
3466;train
3467;test
3468;train
3469;train
3470;validation
3471;train
3472;train
3473;train
3474;test
3475;validation
3476;train
3477;train
3478;train
3479;validation
3480;validation
3481;validation
3482;validation
3483;train
3484;train
3485;validation
3486;train
3487;train
3488;train
3489;train
3490;test
3491;test
3492;train
3493;train
3494;train
3495;train
3496;validation
3497;test
3498;train
3499;train
3500;train
3501;train
3502;test
3503;train
3504;test
3505;train
3506;train
3507;train
3508;train
3509;train
3510;train
3511;validation
3512;train
3513;train
3514;train
3515;train
3516;train
3517;train
3518;train
3519;train
3520;train
3521;test
3522;validation
3523;validation
3524;train
3525;train
3526;test
3527;validation
3528;train
3529;train
3530;test
3531;train
3532;train
3533;train
3534;test
3535;train
3536;train
3537;train
3538;train
3539;train
3540;train
3541;train
3542;train
3543;train
3544;train
3545;validation
3546;train
3547;train
3548;train
3549;train
3550;validation
3551;train
3552;train
3553;train
3554;train
3555;train
3556;train
3557;train
3558;train
3559;train
3560;train
3561;train
3562;train
3563;train
3564;validation
3565;train
3566;train
3567;train
3568;train
3569;train
3570;train
3571;test
3572;train
3573;train
3574;train
3575;train
3576;train
3577;train
3578;train
3579;train
3580;train
3581;train
3582;train
3583;train
3584;train
3585;train
3586;train
3587;train
3588;train
3589;test
3590;train
3591;train
3592;train
3593;train
3594;train
3595;train
3596;train
3597;test
3598;train
3599;train
3600;train
3601;train
3602;train
3603;train
3604;test
3605;train
3606;train
3607;train
3608;train
3609;train
3610;train
3611;train
3612;validation
3613;train
3614;train
3615;validation
3616;train
3617;train
3618;train
3619;train
3620;train
3621;train
3622;validation
3623;train
3624;train
3625;train
3626;train
3627;train
3628;train
3629;train
3630;train
3631;train
3632;train
3633;train
3634;test
3635;validation
3636;train
3637;train
3638;train
3639;validation
3640;train
3641;train
3642;train
3643;test
3644;train
3645;train
3646;train
3647;train
3648;train
3649;train
3650;train
3651;validation
3652;train
3653;train
3654;train
3655;test
3656;validation
3657;validation
3658;test
3659;train
3660;train
3661;validation
3662;train
3663;train
3664;train
3665;train
3666;test
3667;train
3668;test
3669;train
3670;train
3671;train
3672;train
3673;train
3674;train
3675;test
3676;validation
3677;train
3678;train
3679;train
3680;train
3681;train
3682;train
3683;train
3684;train
3685;test
3686;test
3687;train
3688;train
3689;validation
3690;test
3691;train
3692;train
3693;validation
3694;train
3695;train
3696;train
3697;train
3698;train
3699;train
3700;train
3701;test
3702;train
3703;train
3704;train
3705;train
3706;train
3707;validation
3708;train
3709;train
3710;train
3711;validation
3712;train
3713;train
3714;train
3715;train
3716;train
3717;train
3718;train
3719;validation
3720;train
3721;train
3722;train
3723;validation
3724;train
3725;train
3726;test
3727;validation
3728;train
3729;train
3730;train
3731;test
3732;validation
3733;train
3734;train
3735;test
3736;test
3737;validation
3738;test
3739;train
3740;train
3741;train
3742;train
3743;validation
3744;test
3745;train
3746;train
3747;train
3748;test
3749;test
3750;train
3751;test
3752;train
3753;train
3754;train
3755;test
3756;train
3757;test
3758;train
3759;train
3760;train
3761;validation
3762;train
3763;train
3764;train
3765;train
3766;test
3767;train
3768;train
3769;train
3770;train
3771;train
3772;train
3773;validation
3774;train
3775;train
3776;train
3777;train
3778;test
3779;test
3780;train
3781;train
3782;train
3783;test
3784;validation
3785;validation
3786;train
3787;train
3788;train
3789;validation
3790;train
3791;train
3792;train
3793;train
3794;train
3795;train
3796;test
3797;train
3798;train
3799;train
3800;train
3801;train
3802;train
3803;test
3804;test
3805;train
3806;train
3807;train
3808;train
3809;train
3810;train
3811;train
3812;train
3813;train
3814;train
3815;train
3816;train
3817;validation
3818;train
3819;train
3820;test
3821;validation
3822;train
3823;validation
3824;test
3825;train
3826;test
3827;train
3828;validation
3829;train
3830;test
3831;train
3832;train
3833;train
3834;test
3835;validation
3836;train
3837;test
3838;train
3839;test
3840;train
3841;train
3842;train
3843;train
3844;train
3845;train
3846;validation
3847;train
3848;train
3849;train
3850;train
3851;train
3852;validation
3853;train
3854;train
3855;validation
3856;validation
3857;validation
3858;validation
3859;test
3860;train
3861;train
3862;train
3863;test
3864;train
3865;test
3866;train
3867;test
3868;train
3869;test
3870;train
3871;test
3872;train
3873;test
3874;test
3875;train
3876;train
3877;test
3878;train
3879;test
3880;test
3881;train
3882;train
3883;train
3884;test
3885;train
3886;test
3887;train
3888;train
3889;test
3890;train
3891;train
3892;validation
3893;validation
3894;train
3895;train
3896;test
3897;train
3898;train
3899;train
3900;test
3901;test
3902;train
3903;validation
3904;train
3905;train
3906;train
3907;test
3908;train
3909;train
3910;train
3911;train
3912;validation
3913;train
3914;train
3915;test
3916;train
3917;train
3918;train
3919;test
3920;test
3921;train
3922;validation
3923;train
3924;test
3925;validation
3926;test
3927;train
3928;train
3929;train
3930;train
3931;train
3932;train
3933;test
3934;train
3935;train
3936;train
3937;train
3938;validation
3939;train
3940;validation
3941;train
3942;train
3943;validation
3944;train
3945;train
3946;train
3947;train
3948;train
3949;train
3950;train
3951;train
3952;train
3953;train
3954;train
3955;train
3956;validation
3957;train
3958;train
3959;train
3960;test
3961;train
3962;train
3963;train
3964;train
3965;test
3966;train
3967;train
3968;train
3969;train
3970;train
