event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;split
425;38;operario;casado;basico_4_anos;desconhecido;sim;nao;train
426;49;operario;casado;basico_9_anos;nao;nao;nao;train
427;58;gestao;casado;basico_6_anos;nao;nao;nao;validation
428;43;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
429;50;desconhecido;casado;desconhecido;desconhecido;sim;nao;train
430;31;servicos;casado;ensino_medio;desconhecido;nao;nao;train
431;43;autonomo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;test
432;43;autonomo;casado;basico_9_anos;desconhecido;nao;nao;train
433;30;autonomo;solteiro;ensino_superior;nao;sim;nao;train
434;27;servicos;solteiro;curso_profissionalizante;nao;sim;sim;train
435;51;servicos;casado;desconhecido;desconhecido;nao;nao;train
436;37;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
437;46;trabalhador_domestico;casado;basico_9_anos;nao;sim;nao;train
438;35;operario;casado;curso_profissionalizante;nao;nao;nao;train
439;47;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
440;46;gestao;casado;desconhecido;nao;sim;nao;train
441;40;tecnico;casado;curso_profissionalizante;desconhecido;nao;sim;train
442;26;trabalhador_domestico;casado;ensino_superior;nao;nao;nao;test
443;32;operario;divorciado_ou_viuvo;basico_9_anos;desconhecido;nao;nao;train
444;45;gestao;casado;ensino_superior;nao;sim;nao;train
445;34;administrativo;casado;basico_9_anos;nao;nao;nao;train
446;47;operario;casado;desconhecido;desconhecido;nao;nao;train
447;42;tecnico;casado;curso_profissionalizante;nao;nao;nao;validation
448;57;tecnico;casado;basico_4_anos;desconhecido;nao;sim;train
449;57;tecnico;casado;basico_4_anos;desconhecido;nao;nao;train
450;38;operario;casado;basico_4_anos;nao;nao;sim;train
451;57;tecnico;casado;basico_4_anos;desconhecido;nao;nao;train
452;28;estudante;solteiro;basico_9_anos;desconhecido;sim;nao;train
453;60;gestao;casado;ensino_superior;nao;nao;nao;train
454;48;administrativo;casado;ensino_superior;nao;sim;nao;train
455;47;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
456;40;administrativo;casado;ensino_medio;nao;nao;nao;train
457;51;gestao;casado;curso_profissionalizante;desconhecido;sim;nao;test
458;48;desempregado;solteiro;basico_4_anos;nao;sim;nao;train
459;54;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
460;40;operario;casado;basico_6_anos;nao;nao;sim;train
461;44;administrativo;solteiro;basico_9_anos;desconhecido;nao;nao;train
462;42;tecnico;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
463;52;autonomo;casado;ensino_superior;nao;sim;nao;train
464;31;operario;solteiro;basico_9_anos;nao;sim;nao;test
465;32;servicos;casado;ensino_medio;nao;nao;nao;train
466;44;administrativo;casado;ensino_medio;nao;sim;sim;train
467;39;gestao;casado;basico_6_anos;desconhecido;nao;nao;train
468;57;gestao;casado;curso_profissionalizante;desconhecido;sim;nao;train
469;52;administrativo;casado;basico_4_anos;nao;sim;nao;train
470;42;gestao;casado;ensino_superior;nao;nao;nao;test
471;42;tecnico;solteiro;curso_profissionalizante;desconhecido;desconhecido;desconhecido;train
472;43;gestao;casado;curso_profissionalizante;nao;sim;nao;train
473;31;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
474;29;administrativo;casado;ensino_superior;desconhecido;sim;nao;train
475;57;operario;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;validation
476;44;operario;casado;basico_9_anos;desconhecido;nao;nao;train
477;59;desconhecido;casado;desconhecido;desconhecido;nao;nao;train
478;39;operario;casado;basico_4_anos;desconhecido;nao;nao;train
479;57;aposentado;casado;ensino_superior;nao;nao;nao;train
480;41;gestao;casado;desconhecido;desconhecido;nao;nao;train
481;37;tecnico;solteiro;ensino_medio;desconhecido;nao;sim;train
482;38;servicos;casado;ensino_medio;nao;sim;nao;train
483;42;aposentado;casado;basico_4_anos;nao;nao;nao;train
484;49;desconhecido;casado;desconhecido;desconhecido;sim;nao;train
485;54;gestao;casado;basico_6_anos;desconhecido;sim;sim;train
486;36;administrativo;casado;ensino_superior;nao;desconhecido;desconhecido;train
487;32;administrativo;solteiro;ensino_superior;desconhecido;nao;nao;train
488;35;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
489;45;trabalhador_domestico;casado;curso_profissionalizante;desconhecido;nao;nao;train
490;56;tecnico;casado;desconhecido;nao;sim;nao;train
491;34;tecnico;casado;ensino_superior;nao;sim;nao;train
492;41;desempregado;casado;basico_9_anos;desconhecido;nao;nao;train
493;41;servicos;casado;basico_9_anos;nao;nao;nao;validation
494;36;operario;casado;basico_9_anos;desconhecido;nao;nao;train
495;32;administrativo;solteiro;ensino_superior;desconhecido;desconhecido;desconhecido;train
496;31;servicos;casado;ensino_medio;desconhecido;desconhecido;desconhecido;train
497;38;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
498;35;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;test
499;53;administrativo;casado;curso_profissionalizante;nao;sim;nao;train
500;51;administrativo;casado;basico_6_anos;desconhecido;sim;nao;validation
501;56;empreendedor;casado;ensino_superior;desconhecido;nao;nao;test
502;33;administrativo;casado;basico_9_anos;nao;desconhecido;desconhecido;validation
503;33;administrativo;casado;basico_9_anos;nao;nao;nao;train
504;51;servicos;divorciado_ou_viuvo;ensino_medio;desconhecido;sim;nao;validation
505;39;servicos;casado;ensino_medio;desconhecido;sim;nao;train
506;45;empreendedor;casado;ensino_superior;nao;nao;nao;train
507;40;tecnico;solteiro;ensino_superior;nao;nao;nao;train
508;60;desconhecido;solteiro;desconhecido;desconhecido;sim;nao;validation
509;33;tecnico;casado;ensino_superior;nao;sim;nao;train
510;47;operario;casado;ensino_medio;desconhecido;sim;nao;train
511;48;operario;casado;basico_4_anos;nao;nao;nao;validation
512;43;empreendedor;casado;ensino_medio;nao;nao;nao;train
513;37;gestao;casado;ensino_superior;nao;sim;nao;train
514;50;servicos;casado;basico_9_anos;nao;sim;sim;train
515;59;empreendedor;casado;ensino_medio;nao;sim;nao;train
516;32;tecnico;casado;desconhecido;desconhecido;sim;nao;train
517;42;trabalhador_domestico;solteiro;basico_4_anos;desconhecido;sim;nao;test
518;52;operario;casado;basico_4_anos;nao;nao;nao;train
519;42;operario;casado;desconhecido;desconhecido;nao;nao;train
520;42;administrativo;casado;desconhecido;nao;nao;nao;validation
521;40;gestao;casado;basico_9_anos;desconhecido;desconhecido;desconhecido;train
522;38;operario;casado;basico_9_anos;nao;nao;nao;train
523;39;operario;casado;basico_6_anos;nao;sim;nao;train
524;39;operario;casado;basico_6_anos;nao;nao;nao;train
525;38;administrativo;casado;ensino_medio;nao;nao;nao;train
526;47;administrativo;solteiro;desconhecido;desconhecido;sim;nao;train
527;30;servicos;solteiro;ensino_medio;nao;nao;nao;train
528;38;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;sim;validation
529;39;tecnico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
530;44;administrativo;casado;ensino_medio;nao;nao;nao;train
531;36;administrativo;casado;ensino_medio;nao;nao;nao;train
532;41;servicos;casado;ensino_medio;desconhecido;sim;sim;validation
533;41;operario;casado;basico_6_anos;nao;nao;nao;train
534;35;operario;casado;basico_9_anos;nao;nao;nao;train
535;41;tecnico;casado;ensino_medio;nao;nao;nao;train
536;36;servicos;casado;ensino_medio;desconhecido;nao;nao;validation
537;35;administrativo;solteiro;ensino_medio;nao;sim;sim;test
538;33;operario;solteiro;basico_4_anos;desconhecido;nao;nao;validation
539;38;administrativo;solteiro;basico_6_anos;desconhecido;nao;nao;validation
540;33;autonomo;casado;ensino_superior;nao;nao;nao;train
541;55;autonomo;casado;desconhecido;desconhecido;nao;nao;train
542;36;operario;solteiro;basico_9_anos;desconhecido;nao;nao;train
543;57;tecnico;casado;curso_profissionalizante;desconhecido;nao;sim;train
544;32;empreendedor;solteiro;ensino_superior;nao;sim;nao;train
545;30;autonomo;solteiro;ensino_medio;nao;sim;nao;train
546;43;administrativo;casado;curso_profissionalizante;nao;sim;sim;train
547;46;administrativo;casado;ensino_superior;nao;nao;nao;validation
548;35;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;sim;train
549;34;administrativo;solteiro;ensino_superior;nao;sim;sim;train
550;50;operario;casado;basico_4_anos;desconhecido;desconhecido;desconhecido;train
551;39;administrativo;solteiro;ensino_superior;nao;nao;nao;train
552;39;operario;casado;basico_9_anos;desconhecido;nao;nao;test
553;42;empreendedor;casado;basico_6_anos;nao;nao;nao;train
554;57;aposentado;casado;ensino_superior;nao;sim;nao;test
555;45;operario;casado;basico_4_anos;desconhecido;nao;nao;train
556;40;tecnico;casado;basico_4_anos;nao;nao;sim;train
557;42;operario;casado;ensino_medio;nao;nao;sim;train
558;40;tecnico;casado;basico_4_anos;nao;nao;nao;train
559;38;operario;solteiro;basico_4_anos;desconhecido;nao;nao;test
560;39;operario;casado;basico_6_anos;desconhecido;sim;sim;test
561;41;operario;casado;basico_4_anos;nao;nao;nao;train
562;39;operario;casado;basico_6_anos;desconhecido;sim;nao;train
563;41;operario;casado;basico_4_anos;nao;sim;sim;train
564;45;administrativo;casado;ensino_superior;desconhecido;nao;nao;train
565;35;administrativo;divorciado_ou_viuvo;ensino_superior;nao;desconhecido;desconhecido;train
566;35;administrativo;casado;basico_6_anos;nao;sim;nao;train
567;49;operario;casado;ensino_medio;desconhecido;nao;nao;train
568;36;tecnico;casado;desconhecido;nao;nao;nao;train
569;23;administrativo;solteiro;ensino_superior;nao;nao;nao;validation
570;43;desempregado;casado;ensino_superior;desconhecido;desconhecido;desconhecido;test
571;49;empreendedor;casado;curso_profissionalizante;nao;desconhecido;desconhecido;test
572;36;tecnico;casado;curso_profissionalizante;nao;desconhecido;desconhecido;train
573;51;operario;casado;basico_9_anos;desconhecido;sim;nao;validation
574;56;aposentado;casado;basico_4_anos;desconhecido;sim;sim;test
575;45;trabalhador_domestico;casado;ensino_medio;nao;nao;nao;validation
576;42;administrativo;casado;ensino_medio;nao;nao;nao;train
577;41;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
578;32;servicos;casado;ensino_medio;desconhecido;nao;sim;test
579;46;gestao;casado;ensino_superior;nao;nao;nao;test
580;37;operario;casado;desconhecido;nao;nao;nao;train
581;53;gestao;casado;ensino_superior;desconhecido;nao;nao;train
582;30;operario;casado;basico_4_anos;nao;nao;nao;train
583;45;desconhecido;casado;desconhecido;desconhecido;nao;nao;validation
584;24;tecnico;solteiro;curso_profissionalizante;nao;nao;sim;test
585;45;desconhecido;casado;desconhecido;desconhecido;nao;nao;train
586;34;administrativo;solteiro;ensino_superior;nao;nao;sim;train
587;41;gestao;casado;ensino_superior;desconhecido;nao;nao;train
588;59;operario;casado;basico_4_anos;nao;sim;nao;validation
589;45;operario;casado;basico_4_anos;desconhecido;nao;nao;train
590;54;operario;casado;basico_6_anos;desconhecido;nao;nao;train
591;32;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
592;33;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
593;32;administrativo;casado;ensino_superior;nao;nao;nao;train
594;34;servicos;solteiro;ensino_medio;nao;desconhecido;desconhecido;train
595;46;gestao;casado;ensino_superior;nao;nao;nao;validation
596;57;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
597;42;tecnico;casado;basico_9_anos;nao;nao;nao;validation
598;48;administrativo;casado;curso_profissionalizante;nao;sim;nao;train
599;58;administrativo;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;train
600;34;servicos;casado;ensino_medio;nao;nao;nao;train
601;32;administrativo;solteiro;ensino_superior;nao;sim;sim;validation
602;48;operario;casado;basico_9_anos;nao;nao;nao;train
603;47;operario;casado;basico_9_anos;nao;nao;nao;validation
604;31;servicos;casado;ensino_medio;desconhecido;nao;nao;train
605;32;administrativo;solteiro;ensino_superior;nao;sim;nao;train
606;32;administrativo;solteiro;ensino_superior;nao;nao;nao;train
607;36;servicos;casado;ensino_medio;nao;nao;nao;train
608;53;operario;casado;basico_4_anos;desconhecido;nao;sim;train
609;37;operario;casado;basico_9_anos;desconhecido;nao;nao;validation
610;50;servicos;casado;ensino_medio;nao;nao;nao;train
611;46;operario;casado;basico_6_anos;nao;sim;nao;test
612;41;administrativo;casado;ensino_medio;nao;nao;nao;validation
613;43;operario;solteiro;basico_4_anos;nao;nao;nao;validation
614;51;gestao;casado;ensino_superior;nao;sim;nao;train
615;38;administrativo;casado;ensino_superior;nao;sim;nao;train
616;41;tecnico;casado;basico_6_anos;nao;sim;nao;train
617;39;servicos;casado;ensino_medio;desconhecido;nao;nao;validation
618;52;operario;casado;basico_4_anos;nao;nao;nao;train
619;37;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
620;41;administrativo;casado;basico_9_anos;nao;sim;nao;train
621;46;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;train
622;47;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
623;35;tecnico;casado;curso_profissionalizante;nao;nao;nao;validation
624;38;servicos;casado;ensino_medio;desconhecido;nao;nao;train
625;30;operario;solteiro;desconhecido;nao;sim;sim;train
626;46;operario;casado;basico_9_anos;nao;sim;nao;train
627;30;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
628;35;servicos;solteiro;basico_4_anos;nao;nao;nao;test
629;58;administrativo;casado;desconhecido;desconhecido;sim;nao;test
630;40;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
631;34;tecnico;casado;ensino_superior;nao;nao;nao;train
632;30;administrativo;solteiro;ensino_superior;nao;nao;nao;train
633;38;servicos;casado;basico_6_anos;nao;nao;nao;validation
634;55;gestao;solteiro;basico_4_anos;nao;nao;nao;train
635;55;gestao;casado;ensino_superior;desconhecido;sim;nao;train
636;45;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
637;36;administrativo;casado;ensino_superior;nao;sim;sim;train
638;32;administrativo;solteiro;ensino_superior;nao;nao;nao;train
639;35;tecnico;casado;desconhecido;desconhecido;sim;nao;train
640;55;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
641;49;trabalhador_domestico;casado;basico_4_anos;desconhecido;desconhecido;desconhecido;test
642;29;administrativo;casado;ensino_medio;nao;sim;nao;train
643;34;operario;casado;basico_4_anos;nao;sim;nao;train
644;54;aposentado;casado;ensino_medio;desconhecido;sim;nao;train
645;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;train
646;30;gestao;solteiro;ensino_superior;nao;sim;nao;train
647;33;trabalhador_domestico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
648;37;operario;casado;ensino_medio;nao;nao;nao;train
649;36;tecnico;casado;basico_9_anos;desconhecido;sim;nao;train
650;33;operario;casado;ensino_medio;nao;nao;nao;test
651;32;trabalhador_domestico;casado;ensino_medio;nao;sim;nao;train
652;32;trabalhador_domestico;casado;ensino_medio;nao;nao;nao;train
653;50;operario;casado;basico_4_anos;desconhecido;sim;nao;test
654;39;operario;casado;basico_9_anos;nao;nao;sim;train
655;51;operario;divorciado_ou_viuvo;desconhecido;desconhecido;sim;sim;train
656;33;servicos;casado;ensino_medio;nao;nao;nao;train
657;33;servicos;casado;basico_4_anos;nao;nao;nao;train
658;56;gestao;casado;ensino_superior;desconhecido;nao;sim;train
659;39;gestao;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;test
660;33;autonomo;solteiro;ensino_superior;nao;nao;nao;train
661;59;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;nao;nao;train
662;42;administrativo;solteiro;desconhecido;nao;sim;nao;train
663;43;servicos;casado;ensino_medio;nao;nao;sim;train
664;35;administrativo;casado;ensino_superior;nao;desconhecido;desconhecido;train
665;46;operario;casado;basico_6_anos;desconhecido;sim;nao;train
666;27;tecnico;casado;basico_9_anos;nao;nao;sim;validation
667;47;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
668;31;administrativo;solteiro;ensino_superior;nao;nao;nao;test
669;32;operario;casado;basico_9_anos;nao;sim;nao;train
670;54;administrativo;casado;ensino_medio;nao;nao;nao;train
671;56;gestao;casado;ensino_superior;desconhecido;nao;nao;train
672;48;servicos;solteiro;ensino_medio;desconhecido;sim;nao;train
673;44;administrativo;casado;ensino_medio;nao;sim;nao;train
674;46;administrativo;casado;ensino_medio;nao;nao;sim;train
675;45;servicos;casado;ensino_medio;nao;sim;nao;validation
676;43;administrativo;casado;curso_profissionalizante;nao;nao;sim;train
677;40;administrativo;solteiro;ensino_medio;desconhecido;nao;nao;validation
678;56;gestao;casado;ensino_superior;nao;sim;nao;train
679;47;empreendedor;casado;curso_profissionalizante;nao;nao;nao;test
680;39;gestao;divorciado_ou_viuvo;ensino_superior;desconhecido;sim;nao;test
681;48;tecnico;casado;basico_4_anos;desconhecido;nao;nao;validation
682;45;trabalhador_domestico;casado;curso_profissionalizante;desconhecido;sim;nao;train
683;36;autonomo;casado;ensino_superior;nao;nao;nao;train
684;49;gestao;casado;curso_profissionalizante;desconhecido;sim;nao;validation
685;46;servicos;casado;ensino_medio;nao;nao;nao;test
686;38;operario;casado;basico_9_anos;nao;sim;nao;validation
687;50;trabalhador_domestico;casado;basico_4_anos;desconhecido;sim;nao;train
688;27;administrativo;solteiro;ensino_medio;nao;sim;nao;train
689;40;tecnico;casado;curso_profissionalizante;desconhecido;sim;nao;train
690;46;gestao;casado;ensino_superior;nao;sim;nao;train
691;40;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
692;33;gestao;solteiro;ensino_superior;nao;nao;nao;train
693;54;aposentado;casado;ensino_medio;nao;sim;nao;validation
694;52;operario;casado;basico_4_anos;desconhecido;sim;nao;train
695;53;administrativo;casado;ensino_superior;desconhecido;sim;nao;validation
696;49;servicos;casado;ensino_medio;desconhecido;nao;nao;train
697;42;operario;casado;basico_4_anos;desconhecido;nao;nao;train
698;49;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
699;40;empreendedor;casado;basico_9_anos;nao;nao;nao;train
700;59;administrativo;casado;ensino_superior;desconhecido;nao;nao;train
701;51;autonomo;casado;basico_9_anos;nao;sim;nao;train
702;57;trabalhador_domestico;casado;basico_6_anos;desconhecido;sim;nao;test
703;38;autonomo;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;train
