event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;canal_contato;mes_contato;dia_semana;duracao_contato;contatos_campanha_atual;dias_desde_ultimo_contato;contatos_campanhas_anteriores;resultado_campanha_anterior;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;resultado
176;46;gestao;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;128;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
177;44;servicos;casado;ensino_medio;nao;sim;sim;telefone;mai;seg;107;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
178;51;administrativo;solteiro;basico_6_anos;nao;nao;nao;telefone;mai;seg;303;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
179;28;servicos;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;81;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
180;37;operario;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;270;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
181;34;tecnico;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;228;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
182;46;operario;casado;basico_6_anos;desconhecido;sim;nao;telefone;mai;seg;240;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
183;42;operario;casado;basico_9_anos;nao;sim;sim;telefone;mai;seg;673;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;1
184;36;administrativo;casado;ensino_superior;nao;sim;nao;telefone;mai;seg;233;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
185;54;operario;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;102;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
186;57;gestao;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;461;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
187;51;tecnico;casado;basico_6_anos;desconhecido;nao;nao;telefone;mai;seg;250;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
188;54;aposentado;casado;ensino_medio;desconhecido;nao;nao;telefone;mai;seg;130;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
189;49;operario;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;252;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
190;34;administrativo;casado;ensino_superior;nao;sim;nao;telefone;mai;seg;138;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
191;41;tecnico;casado;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;412;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
192;38;operario;solteiro;basico_9_anos;nao;sim;nao;telefone;mai;seg;179;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
193;45;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;telefone;mai;seg;19;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
194;42;tecnico;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;228;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
195;34;operario;solteiro;basico_9_anos;desconhecido;sim;nao;telefone;mai;seg;55;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
196;48;operario;casado;basico_4_anos;nao;sim;nao;telefone;mai;seg;717;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
197;37;administrativo;casado;ensino_medio;desconhecido;sim;nao;telefone;mai;seg;313;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
198;34;operario;solteiro;basico_9_anos;desconhecido;nao;nao;telefone;mai;seg;289;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
199;40;administrativo;casado;basico_9_anos;desconhecido;sim;nao;telefone;mai;seg;683;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
200;43;operario;casado;basico_6_anos;nao;sim;nao;telefone;mai;seg;1077;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
201;33;servicos;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;146;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
202;32;servicos;solteiro;basico_6_anos;nao;nao;nao;telefone;mai;seg;167;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
203;39;operario;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;356;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
204;43;administrativo;casado;desconhecido;nao;nao;nao;telefone;mai;seg;277;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
205;44;operario;casado;basico_9_anos;nao;sim;nao;telefone;mai;seg;172;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
206;35;estudante;solteiro;ensino_superior;desconhecido;nao;nao;telefone;mai;seg;218;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
207;35;estudante;solteiro;ensino_superior;desconhecido;sim;sim;telefone;mai;seg;217;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
208;35;desempregado;casado;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;67;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
209;36;servicos;solteiro;basico_4_anos;nao;nao;nao;telefone;mai;seg;291;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
210;35;estudante;solteiro;ensino_superior;desconhecido;sim;nao;telefone;mai;seg;248;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
211;36;estudante;solteiro;basico_9_anos;nao;sim;nao;telefone;mai;seg;256;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
212;55;trabalhador_domestico;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;telefone;mai;seg;286;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
213;59;administrativo;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;477;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
214;57;aposentado;casado;desconhecido;desconhecido;nao;nao;telefone;mai;seg;611;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
215;39;operario;casado;curso_profissionalizante;desconhecido;sim;nao;telefone;mai;seg;471;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
216;39;trabalhador_domestico;casado;basico_4_anos;desconhecido;sim;nao;telefone;mai;seg;381;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
217;30;operario;solteiro;desconhecido;nao;sim;nao;telefone;mai;seg;251;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
218;30;operario;solteiro;desconhecido;nao;sim;sim;telefone;mai;seg;408;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
219;50;trabalhador_domestico;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;287;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
220;40;servicos;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;322;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
221;35;administrativo;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;216;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
222;43;tecnico;casado;desconhecido;desconhecido;nao;nao;telefone;mai;seg;366;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
223;36;servicos;solteiro;basico_6_anos;desconhecido;sim;nao;telefone;mai;seg;210;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
224;46;tecnico;casado;basico_4_anos;desconhecido;sim;nao;telefone;mai;seg;288;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
225;40;tecnico;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;168;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
226;58;aposentado;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;132;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
227;42;tecnico;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;64;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
228;35;administrativo;solteiro;ensino_superior;nao;nao;nao;telefone;mai;seg;209;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
229;43;aposentado;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;410;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
230;45;operario;casado;basico_4_anos;nao;sim;sim;telefone;mai;seg;177;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
231;39;administrativo;casado;curso_profissionalizante;nao;sim;nao;telefone;mai;seg;580;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
232;50;servicos;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;telefone;mai;seg;165;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
233;32;gestao;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;telefone;mai;seg;127;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
234;39;administrativo;casado;ensino_medio;desconhecido;nao;nao;telefone;mai;seg;357;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
235;52;autonomo;casado;ensino_superior;desconhecido;nao;nao;telefone;mai;seg;175;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
236;44;administrativo;casado;curso_profissionalizante;nao;sim;nao;telefone;mai;seg;300;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
237;56;operario;casado;basico_4_anos;nao;nao;nao;telefone;mai;seg;136;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
238;48;administrativo;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;125;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
239;33;servicos;casado;ensino_medio;desconhecido;nao;sim;telefone;mai;seg;189;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
240;43;gestao;casado;ensino_superior;desconhecido;nao;sim;telefone;mai;seg;213;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
241;57;aposentado;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;238;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
242;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;124;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
243;34;gestao;casado;ensino_superior;nao;sim;nao;telefone;mai;seg;18;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
244;34;servicos;solteiro;basico_9_anos;nao;nao;nao;telefone;mai;seg;730;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
245;30;tecnico;casado;ensino_superior;desconhecido;nao;nao;telefone;mai;seg;40;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
246;33;servicos;divorciado_ou_viuvo;desconhecido;nao;nao;nao;telefone;mai;seg;181;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
247;32;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;79;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
248;36;tecnico;solteiro;ensino_medio;nao;sim;nao;telefone;mai;seg;142;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
249;36;operario;solteiro;ensino_medio;nao;nao;sim;telefone;mai;seg;389;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
250;33;servicos;solteiro;ensino_medio;nao;nao;nao;telefone;mai;seg;702;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
251;40;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;151;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
252;41;operario;casado;basico_4_anos;nao;sim;nao;telefone;mai;seg;211;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
253;51;servicos;casado;basico_6_anos;nao;sim;nao;telefone;mai;seg;117;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
254;36;tecnico;casado;curso_profissionalizante;nao;sim;nao;telefone;mai;seg;232;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
255;28;servicos;casado;desconhecido;nao;nao;nao;telefone;mai;seg;408;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
256;53;servicos;casado;ensino_medio;nao;sim;sim;telefone;mai;seg;370;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
257;58;operario;casado;basico_9_anos;desconhecido;sim;nao;telefone;mai;seg;179;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
258;45;gestao;casado;basico_9_anos;nao;nao;sim;telefone;mai;seg;46;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
259;43;tecnico;casado;desconhecido;nao;sim;nao;telefone;mai;seg;200;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
260;33;administrativo;casado;ensino_medio;nao;nao;sim;telefone;mai;seg;50;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
261;33;administrativo;casado;ensino_medio;nao;nao;sim;telefone;mai;seg;181;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
262;27;operario;solteiro;basico_6_anos;nao;desconhecido;desconhecido;telefone;mai;seg;119;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
263;42;tecnico;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;361;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
264;43;administrativo;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;telefone;mai;seg;73;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
265;42;administrativo;casado;ensino_superior;nao;nao;nao;telefone;mai;seg;67;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
266;27;operario;solteiro;basico_6_anos;nao;nao;nao;telefone;mai;seg;350;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
267;34;autonomo;solteiro;ensino_superior;nao;sim;nao;telefone;mai;seg;150;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
268;31;estudante;solteiro;ensino_superior;desconhecido;nao;nao;telefone;mai;seg;332;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
269;54;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;telefone;mai;seg;611;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
270;40;autonomo;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;58;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
271;52;desempregado;casado;ensino_medio;desconhecido;sim;nao;telefone;mai;seg;151;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
272;47;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;telefone;mai;seg;89;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
273;49;trabalhador_domestico;casado;basico_9_anos;desconhecido;nao;nao;telefone;mai;seg;152;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
274;32;administrativo;solteiro;ensino_medio;nao;nao;nao;telefone;mai;seg;611;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
275;49;trabalhador_domestico;solteiro;ensino_medio;desconhecido;sim;sim;telefone;mai;seg;110;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
276;50;operario;casado;basico_9_anos;desconhecido;nao;nao;telefone;mai;seg;463;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
277;34;servicos;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;962;1;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
278;55;operario;casado;basico_4_anos;desconhecido;nao;nao;telefone;mai;seg;102;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
279;47;tecnico;solteiro;basico_9_anos;nao;nao;nao;telefone;mai;seg;10;4;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
280;51;aposentado;casado;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;118;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
281;47;operario;casado;basico_6_anos;nao;nao;nao;telefone;mai;seg;92;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
282;56;tecnico;casado;basico_4_anos;nao;sim;nao;telefone;mai;seg;143;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
283;53;administrativo;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;189;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
284;36;operario;casado;basico_9_anos;nao;sim;nao;telefone;mai;seg;75;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
285;42;operario;divorciado_ou_viuvo;basico_9_anos;nao;sim;nao;telefone;mai;seg;189;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
286;44;operario;divorciado_ou_viuvo;basico_6_anos;nao;nao;nao;telefone;mai;seg;55;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
287;39;trabalhador_domestico;casado;basico_9_anos;nao;sim;nao;telefone;mai;seg;935;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;1
288;37;administrativo;solteiro;ensino_medio;nao;sim;sim;telefone;mai;seg;56;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
289;60;operario;casado;desconhecido;desconhecido;sim;nao;telefone;mai;seg;5;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
290;36;servicos;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;225;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
291;42;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;telefone;mai;seg;125;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
292;31;administrativo;casado;ensino_medio;nao;sim;sim;telefone;mai;seg;286;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
293;53;tecnico;divorciado_ou_viuvo;curso_profissionalizante;desconhecido;nao;sim;telefone;mai;seg;206;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
294;45;operario;casado;basico_4_anos;nao;sim;nao;telefone;mai;seg;164;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
295;37;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;telefone;mai;seg;98;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
296;47;autonomo;casado;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;446;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
297;49;operario;divorciado_ou_viuvo;ensino_medio;nao;nao;sim;telefone;mai;seg;742;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
298;36;administrativo;casado;ensino_superior;nao;sim;nao;telefone;mai;seg;120;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
299;35;servicos;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;telefone;mai;seg;122;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
300;38;desconhecido;casado;desconhecido;desconhecido;nao;nao;telefone;mai;seg;362;4;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
301;38;servicos;solteiro;ensino_medio;desconhecido;nao;nao;telefone;mai;seg;357;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
302;50;operario;divorciado_ou_viuvo;ensino_medio;desconhecido;nao;sim;telefone;mai;seg;200;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
303;59;aposentado;casado;curso_profissionalizante;desconhecido;nao;nao;telefone;mai;seg;107;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
304;43;desconhecido;casado;desconhecido;nao;sim;nao;telefone;mai;seg;267;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
305;42;administrativo;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;248;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
306;40;administrativo;casado;basico_6_anos;desconhecido;sim;nao;telefone;mai;seg;215;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
307;46;operario;casado;desconhecido;desconhecido;nao;nao;telefone;mai;seg;209;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
308;57;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;sim;sim;telefone;mai;seg;205;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
309;42;administrativo;casado;ensino_superior;nao;sim;nao;telefone;mai;seg;261;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
310;41;operario;casado;basico_4_anos;nao;sim;nao;telefone;mai;seg;83;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
311;54;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;telefone;mai;seg;106;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
312;27;administrativo;solteiro;ensino_superior;nao;nao;nao;telefone;mai;seg;106;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
313;36;administrativo;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;108;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
314;58;operario;casado;curso_profissionalizante;desconhecido;sim;nao;telefone;mai;seg;214;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
315;40;gestao;casado;ensino_superior;desconhecido;sim;nao;telefone;mai;seg;358;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
316;34;administrativo;solteiro;basico_9_anos;desconhecido;nao;nao;telefone;mai;seg;453;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
317;33;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;telefone;mai;seg;364;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
318;56;aposentado;casado;basico_6_anos;nao;nao;nao;telefone;mai;seg;136;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
319;42;operario;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;173;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
320;43;servicos;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;241;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
321;54;gestao;solteiro;basico_9_anos;nao;sim;nao;telefone;mai;seg;224;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
322;53;administrativo;solteiro;basico_6_anos;nao;sim;sim;telefone;mai;seg;148;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
323;42;tecnico;solteiro;desconhecido;nao;nao;nao;telefone;mai;seg;230;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
324;40;servicos;casado;basico_6_anos;desconhecido;nao;nao;telefone;mai;seg;199;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
325;54;tecnico;casado;curso_profissionalizante;nao;sim;sim;telefone;mai;seg;196;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
326;40;trabalhador_domestico;solteiro;curso_profissionalizante;nao;nao;nao;telefone;mai;seg;111;4;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
327;26;administrativo;solteiro;ensino_superior;nao;sim;nao;telefone;mai;seg;231;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
328;33;administrativo;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;316;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
329;35;operario;casado;basico_9_anos;desconhecido;nao;nao;telefone;mai;seg;240;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
330;36;administrativo;casado;ensino_medio;nao;nao;nao;telefone;mai;seg;669;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
331;29;servicos;solteiro;ensino_medio;nao;sim;nao;telefone;mai;seg;425;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
332;36;operario;casado;basico_9_anos;nao;sim;nao;telefone;mai;seg;121;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
333;35;gestao;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;174;5;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
334;50;autonomo;solteiro;ensino_superior;nao;nao;sim;telefone;mai;seg;88;5;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
335;46;servicos;casado;ensino_medio;desconhecido;sim;nao;telefone;mai;seg;313;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
336;49;empreendedor;casado;ensino_medio;nao;sim;nao;telefone;mai;seg;135;4;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
337;42;tecnico;solteiro;curso_profissionalizante;desconhecido;sim;nao;telefone;mai;seg;152;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
338;36;operario;solteiro;ensino_medio;nao;sim;sim;telefone;mai;seg;402;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
339;55;operario;casado;basico_9_anos;desconhecido;sim;nao;telefone;mai;seg;221;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
340;41;gestao;casado;ensino_superior;desconhecido;nao;nao;telefone;mai;seg;213;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
341;57;gestao;casado;curso_profissionalizante;desconhecido;sim;nao;telefone;mai;seg;144;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
342;32;servicos;solteiro;ensino_medio;nao;sim;nao;telefone;mai;seg;158;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
343;49;administrativo;casado;basico_9_anos;nao;nao;nao;telefone;mai;seg;220;3;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
344;57;desconhecido;casado;desconhecido;desconhecido;sim;nao;telefone;mai;seg;325;2;999;0;inexistente;1.1;93.994;-36.4;4.857;5191.0;0
