event_id;mes_contato;dia_semana;resultado_campanha_anterior;dias_desde_ultimo_contato;contatos_campanhas_anteriores;tentativas_anteriores_campanha_atual;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;nunca_contatado_anteriormente;canal_contato;resultado
423;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
424;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
425;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
426;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
428;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
429;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
430;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
432;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
433;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
434;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
435;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
436;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
437;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
438;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
439;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
440;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
441;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
443;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
444;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
445;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
446;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
448;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
449;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
450;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
451;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
452;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
453;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
454;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
455;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
456;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
458;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
459;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
460;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
461;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
462;mai;ter;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
463;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
465;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
466;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
467;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
468;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
469;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
471;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
472;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
473;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
474;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
476;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
477;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
478;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
479;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
480;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
481;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
482;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
483;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
484;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
485;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
486;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
487;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
488;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
489;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
490;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
491;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
492;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
494;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
495;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
496;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
497;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
499;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
503;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
505;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
506;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
507;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
509;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
510;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
512;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
513;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
514;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
515;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
516;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
518;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
519;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
521;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
522;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
523;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
524;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
525;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
526;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
527;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
529;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
530;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
531;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
533;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
534;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
535;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
540;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
541;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
542;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
543;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
544;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
545;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
546;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
548;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
549;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
550;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
551;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
553;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
555;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
556;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
557;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
558;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
561;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
562;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
563;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
564;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
565;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
566;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
567;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
568;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
572;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
576;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
577;mai;ter;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
580;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
581;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
582;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
585;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
586;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
587;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
589;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
590;mai;ter;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
591;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
592;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
593;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
594;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
596;mai;ter;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
598;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
599;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
600;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
602;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
604;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
605;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
606;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
607;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
608;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
610;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
614;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
615;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
616;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
618;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
619;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
620;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
621;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
622;mai;ter;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
624;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
625;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
626;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
627;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
630;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
631;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
632;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
634;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
635;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
636;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
637;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
638;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
639;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
640;mai;ter;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
642;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
643;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
644;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
645;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
646;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
647;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
648;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
649;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
651;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
652;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
654;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
655;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
656;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
657;mai;ter;inexistente;;0;3;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
658;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
660;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
661;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
662;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
663;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
664;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
665;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
667;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
669;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
670;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
671;mai;ter;inexistente;;0;0;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
672;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
673;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
674;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
676;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
678;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
682;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;1
683;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
687;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
688;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
689;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
690;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
691;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
692;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
694;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
696;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
697;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
698;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
699;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
700;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
701;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
703;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
704;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
709;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
710;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
711;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
712;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
715;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
716;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
717;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
718;mai;ter;inexistente;;0;4;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
719;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
720;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
722;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
723;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
725;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
726;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
729;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
730;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
731;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
733;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
735;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
737;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
738;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
739;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
740;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
744;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
745;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
747;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
748;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
749;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
750;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
751;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
753;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
755;mai;ter;inexistente;;0;2;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
756;mai;ter;inexistente;;0;1;1.1;93.994;-36.4;4.857;5191.0;1;telefone;0
757;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
758;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
759;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
761;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
762;mai;qua;inexistente;;0;3;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
763;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
764;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
765;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
766;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
767;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
768;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
769;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
771;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
772;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
773;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
774;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
776;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
777;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
778;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
779;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
781;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
783;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
785;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
786;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
787;mai;qua;inexistente;;0;5;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
789;mai;qua;inexistente;;0;3;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
790;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
791;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
795;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
797;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
804;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
805;mai;qua;inexistente;;0;2;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
806;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
808;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
809;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
810;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
811;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
812;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
814;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
815;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
817;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
818;mai;qua;inexistente;;0;0;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
820;mai;qua;inexistente;;0;1;1.1;93.994;-36.4;4.856;5191.0;1;telefone;0
